hash,msg,author,lines_added,lines_deleted,files_modified,is_merge,author_experience,commit_day,commit_hour,subsystems_modified,total_complexity,ddm_unit_size,ddm_unit_count,ddm_unit_interfacing,is_bug
cf39112477a67236a8800307824823577884a7a5,"LUCENE-6303: Fix 'access denied (""java.lang.RuntimePermission"" ""accessClassInPackage.sun.net.www.protocol.file"")' error.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662829 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,2,2,1,False,393,4,22,1,73,,,,0
68f87360ddae259e6f9a5cca8a3aeaf49102119f,"LUCENE-6303: Do not cache filters twice in SolrIndexSearcher.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662914 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,3,0,1,False,394,5,10,1,422,0.0,0.0,0.0,0
eb8079c05081d2c4c4faa9daa20e90807594eed8,"SOLR-7178: OverseerAutoReplicaFailoverThread compares Integer objects using ==

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662935 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,6,2,2,False,786,5,13,2,78,0.0,0.0,1.0,0
f5e8447d8c66da42308973e997c5b47609326182,"make SimpleText's checkIntegrity more robust so it's not fooled if you index the string END

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662948 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,8,2,1,False,2790,5,15,1,60,0.0,1.0,1.0,0
99a16fc2dcc9c29d01759f58c3d3cb61b6c5ddcd,"LUCENE-6309: disable coord when scores are not needed, or the scoring fn does not use it

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662964 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,23,14,2,False,3273,5,16,2,130,0.0,0.0,0.0,0
f4011cfc51ebcf6dd3353480f4bea2dd7d85819c,"LUCENE-6311: make sure IndexInput.toString confesses when it's within a compound file

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662967 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,37,8,7,False,2791,5,17,3,243,1.0,1.0,1.0,0
cd66868e9337ef688b73c8f31f53f6bb841e7aec,"simplify test to be debuggable when it doesnt get expected exception

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1662976 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,44,40,1,False,3274,5,17,1,38,0.0,1.0,1.0,0
f64e74c0c7518bb81df7f3e2963c7a3f53d8652d,"LUCENE-6310: FilterScorer supports two-phase always, adds two-phase support to some long-tail scorers

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663095 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,199,144,10,False,3275,6,13,5,375,0.0,1.0,1.0,0
b985737d1febcd5322de557e72a455b72f299c87,"LUCENE-6314: BooleanQuery toString() is wrong for FILTER clauses


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663102 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,10,5,2,False,3276,6,13,2,104,1.0,1.0,1.0,0
4f3d2aeae553bfec13470101d3b7209fcdd523de,"LUCENE-6303: Make tests reproducible again.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663106 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,36,7,5,False,395,6,13,3,503,0.625,1.0,1.0,0
9166c198883d06fc886f1865a0f19933e94cbb57,"A branch for LUCENE-6238

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/lucene6238@1663156 13f79535-47bb-0310-9956-ffa450edef68",Dawid Weiss,123,311,24,False,260,6,20,12,473,0.0,0.047058823529411764,0.0,0
a9915c6616eab7d93094a3d3703024b0a7b6f5e6,"LUCENE-6317: Fix readStringStringMap API, reduce memory usage

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663157 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,336,85,26,False,3277,6,20,12,2087,0.0,0.6419753086419753,0.9506172839506173,0
959dfcb7de695c1e1fee76c7bc43a0bd5b0e2e81,"fix buggy 'advance called before nextDoc' case

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663186 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,9,0,2,False,2792,0,0,2,116,0.0,0.6666666666666666,1.0,0
578c4f9f8f7db5c121bbbcae3ad3c547a3ba0260,"Fix integer overflow in TestTimSorter.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663199 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,1,1,1,False,396,0,7,1,20,,,,0
da8fe452fd202f14b54118f6ea3411b9da69630a,"simple code cleanups to FST: consistently use 'static final' not 'final static', and move static members up top

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663200 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,26,25,1,False,2793,0,7,1,250,,,,0
e4f06aba2da1a9fdc15fe64d845c7d677bf63eaa,"LUCENE-6318: re-use immutable maps across fieldinfos when they are the same

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663299 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,12,1,2,False,3278,0,13,2,39,0.0,0.0,0.0,0
7f0d8c1f24fc1a95ba6175345d233c767b3ef61e,"Merge with trunk.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/lucene6238@1663307 13f79535-47bb-0310-9956-ffa450edef68",Dawid Weiss,383,111,0,True,261,0,13,0,0,,,,0
f3edb95218ab5ffaca7700434bfc79e6196c4a9b,"Use the same index reader to create the weight and the scorers.

Otherwise there might be class cast exceptions because of incompatible TermState impls.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663328 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,2,2,1,False,397,0,15,1,51,,,,0
40bbcfee0f51a902943b07dd3bc4b6566a4dafcf,"Fix TestConstantScoreQuery too.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663329 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,1,1,1,False,398,0,15,1,13,,,,0
1212333ad109e5f6b25d34a95bfd70212fbd5984,"LUCENE-6307: rename confusing docCount -> maxDoc in several places

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663371 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,216,217,72,False,2794,0,17,19,5031,1.0,1.0,0.0,0
821ab8b0d9e75c556e7b388e89da3cb5431f7d67,"SOLR-7171: BaseDistributedSearchTestCase now clones getSolrHome() for each subclass, and consistently uses getSolrXml()

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663381 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,116,13,6,False,792,0,18,5,625,1.0,1.0,1.0,0
dd4ed7ac3f77590da3ecd035776792689ed7a272,"Adding eol-style on added files.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/lucene6238@1663423 13f79535-47bb-0310-9956-ffa450edef68",Dawid Weiss,78,78,1,False,262,0,20,1,8,,,,0
332c478c62d6324deae13fc203d3650a786d346d,"Merge with trunk.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/lucene6238@1663427 13f79535-47bb-0310-9956-ffa450edef68",Dawid Weiss,335,233,0,True,263,0,20,0,0,,,,0
c3fd88d10f1eddc9444a8a6d5720ed5909197b63,"LUCENE-6238: minimize tests.policy (upgrade of randomizedtesting, system properties are read-only).

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663431 13f79535-47bb-0310-9956-ffa450edef68",Dawid Weiss,123,311,0,True,264,0,20,0,0,,,,0
3099bbc0b4fc8e8afb271dff105470106dc7fa2e,"4.10.4 release

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663492 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,123,2,2,False,2795,1,0,2,0,,,,0
99fd4686248b3c38e08c069d87d65d2e107bc508,"fix unbearably slow ivy-settings

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663496 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,1,1,1,False,3279,1,0,1,0,,,,0
1510f693034fc23098cd3203c21e6d1b71662542,"LUCENE-6320: speed up checkindex

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663505 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,309,251,4,False,3280,1,1,4,901,0.0,0.05128205128205128,1.0,0
3ae3d32bcb670e7155a4b10550f18d1b28610680,"SOLR-6657: DocumentDictionaryFactory requires weightField to be mandatory, but it shouldn't

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663525 13f79535-47bb-0310-9956-ffa450edef68",Erick Erickson,4,4,2,False,185,1,4,2,3,0.0,0.0,0.0,0
1d56eb2a9859e7cd95fd7e291b06c03cf5747939,"Add an evil random test to the query cache.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663537 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,94,0,1,False,399,1,8,1,91,0.046511627906976744,0.046511627906976744,1.0,0
2576931e6a13e428b60a5370c3050d01c02d7cb9,"SolrResourceLoader.assertAwareCompatibility() could be static

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663701 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,12,11,2,False,434,1,13,2,140,,,,0
237d0fb86c75a548016d51ce8d0af89eceae5142,"SOLR-7184: Update Jetty

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663736 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,23,22,39,False,1545,1,16,4,0,,,,0
0689a2e0e088b0fdbe189277254e96dcd6b15b76,"Fix intro text

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663747 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,1,2,1,False,1546,1,17,1,0,,,,0
3d6de9371df3cc8b20d4fa53bae29a771a1be3b1,"LUCENE-6329: Calling score() should be ok even if needsScores is false.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663756 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,9,6,1,False,400,1,17,1,35,0.0,0.0,1.0,0
8d6657a2460247c720af494cecab43075b28da64,"tests: fix double close of request

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663821 13f79535-47bb-0310-9956-ffa450edef68",Yonik Seeley,0,3,1,False,1732,1,22,1,48,1.0,0.0,0.0,0
b29aef79546d19859f07bc34118ef7cb482c66ff,"SOLR-6275: Improve accuracy of QTime reporting

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663829 13f79535-47bb-0310-9956-ffa450edef68",Ramkumar Aiyengar,119,67,12,False,0,1,23,10,917,0.20930232558139536,0.23255813953488372,0.7441860465116279,0
c1c593a0ad8d87ab25df1bf6efd19fc80cb2ec12,"SOLR-7174: DIH should reset TikaEntityProcessor so that it is capable of re-use

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663857 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,9,1,2,False,435,2,5,2,36,1.0,1.0,1.0,0
4d6df6a4806876802f78f08cf541f4e7ac212a68,"LUCENE-6304: Add MatchNoDocsQuery.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1663899 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,142,7,6,False,401,2,9,5,186,0.5116279069767442,1.0,1.0,0
5406a2ae14abf93eb1583a0853a1631c788c017b,"Fix tests reproducibility.

Some tests instantiate an IndexSearcher in an @BeforeClass method. So we need
to reset the query cache in @BeforeClass too or they would use a shared cache.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664053 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,9,1,1,False,402,2,15,1,362,1.0,1.0,1.0,0
4becc8868c40dd068838ea56a384453bb52dfb26,"SOLR-7126: adding crypto keys and test data

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664107 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,21,0,5,False,436,2,18,1,0,,,,0
82e72c8d1945c986c6a88981a20ce55c370cec85,"SOLR-7126: Utility classes for Crypto

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664116 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,253,0,3,False,437,2,19,3,32,0.5420560747663551,1.0,0.8878504672897196,0
de381d2816f6a8baceaf09fe16bc0d225bf30164,"SOLR-6804: Untangle SnapPuller and ReplicationHandler

This closes #110


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664126 13f79535-47bb-0310-9956-ffa450edef68",Ramkumar Aiyengar,249,267,8,False,1,2,19,6,1081,0.0,0.0,0.875,0
a275ca2bb5a5cf6eac711e7e3214733cf3c17e5c,"LUCENE-6338: s/skipTo/advance/ and removed duplicate assertion.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664279 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,11,12,2,False,403,3,8,1,85,0.0,0.0,0.0,0
739e9b489d9b44ed25e85f29562bcbcf61d41498,"SOLR-7179: Stop using sysprops to configure test jettys

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664292 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,476,376,42,False,90,3,9,27,1967,0.0,0.7083333333333334,0.0,0
a43843701d9dbf790f9104a2ce1f6f38e98e8370,"SOLR-7155: Add optional collection parameter to all SolrClient methods

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664310 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,1026,185,10,False,91,3,11,6,676,0.8345864661654135,1.0,0.0,0
800fcb8927d112be2c6703e9321d3ecad41b04d1,"LUCENE-6333: Clean up overridden .equals and .hashCode methods in Query subclasses.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664384 13f79535-47bb-0310-9956-ffa450edef68",Adrien Grand,31,55,17,False,404,3,16,7,640,1.0,0.0,0.0,0
bb5e6238db695eee7d8f62b14305fa15c898df92,"LUCENE-6335: test fixes, and one real fix to synonymfilterfactory (missing analyzer.close)

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664404 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,2486,1226,182,False,3281,3,16,78,3137,0.5736585365853658,1.0,0.9912195121951219,0
ae7c10cb25653bd2e8264ecf6373afcf647ba132,"SOLR-6804: Add CHANGES.txt entry

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664482 13f79535-47bb-0310-9956-ffa450edef68",Ramkumar Aiyengar,2,0,1,False,2,3,20,1,0,,,,0
9229f419e2278cc7dbbbb2d095e039d9b266f88e,"LUCENE-6341: Add a -fast option to CheckIndex

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664633 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,114,35,3,False,3282,4,14,3,419,0.09836065573770492,0.819672131147541,1.0,0
c8624aac7d388297ce37f2e16f9cefead86d3b96,"fix compilation error with jdk 8u11

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664636 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,2,2,1,False,3283,4,14,1,362,,,,0
5d180157b9880c74c2d374a6004e7d24a55891a6,"LUCENE-6346: always initCause() ParseExceptions from Version.java

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664683 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,12,4,1,False,3284,4,17,1,38,0.0,0.0,1.0,0
49880de8fc3c09d6a92405a8b698df9dce53f71d,"LUCENE-6343: DefaultSimilarity javadocs has the wrong example for encode/decode precision loss

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664687 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,34,1,3,False,2796,4,17,3,16,1.0,1.0,1.0,0
29b23f9166226715b9c8d6865e9d3a426d0da2e2,"SOLR-7073: test files required for the feature

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664795 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,113,0,5,False,438,5,5,1,4,1.0,1.0,0.7368421052631579,0
b221a5349610150ffbbea6d6c2493c7f32ef8834,"SOLR-7073: Add an API to add a jar to a collection's classpath

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664797 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,1139,1118,25,False,439,5,5,13,1258,1.0,1.0,0.0,0
a0ff7fdef269d4c170b75a2ce0e3c7d884bb95e3,"SOLR-7126: honor the enable.runtime.lib flag

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664802 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,7,0,1,False,440,5,7,1,84,1.0,1.0,0.0,0
65b033712b921f24ea01c4cf4971d5d3f6e4349e,"SOLR-6359: Allow customization of the number of records and logs kept by UpdateLog

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1664825 13f79535-47bb-0310-9956-ffa450edef68",Ramkumar Aiyengar,79,43,7,False,3,5,11,5,541,0.625,1.0,1.0,0
45196378d3fbd18f610070316b8af2665bad4892,"SOLR-7073: rename the .jar files to .jar.bin so that the build scripts don't fail

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665063 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,3,9,5,False,441,6,18,2,12,,,,0
6364cf777333df5397abb668eb9fd5caa0973191,"LUCENE-6341: move CHANGES entry in trunk

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665065 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,2,2,1,False,3285,6,18,1,0,,,,0
8571b92efd55e61e923d8a671c1d4b68f2e0d2d7,"SOLR-7073: renamed PluginRegistry to PluginBag

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665076 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,30,38,9,False,442,6,20,4,823,,,,0
7ddf6443d51908e2f9253f4b803f65716e97b9bb,"LUCENE-6349: move possible Query clone and hashCode out sync block

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665080 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,17,4,1,False,2797,6,21,1,13,1.0,1.0,1.0,0
b730cdaa49d28fef3f15a45dadc21fd2c1cd3c54,"SOLR-7189: Allow DIH to extract content from embedded documents via Tika

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665099 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,57,12,4,False,787,0,0,4,50,0.7941176470588235,0.7941176470588235,1.0,0
66e5099e150bd48e2ddbcf2124cc5c1a1517a107,"SOLR-6841: Visualize lucene segment information in Admin UI

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665105 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,597,2,11,False,788,0,0,9,136,0.6958333333333333,0.9416666666666667,0.8083333333333333,0
059e5259c68287033b28588f85f1bf5fcdd3f991,"SOLR-5846: EnumField supports DocValues functionality

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665107 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,49,16,4,False,789,0,1,4,81,0.0,1.0,0.0,0
389992cf99159e646ba91afa741ef891b5d7be0c,"SOLR-4464: DIH Processed documents counter resets to zero after first entity is processed

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665110 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,3,1,2,False,790,0,1,2,202,1.0,1.0,0.0,0
1968413943cbd7fdd2c3fbef3f5f9592fee39069,"SOLR-7206: MiniSolrCloudCluster should deal with SSL mode

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665159 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,13,5,3,False,92,0,9,3,41,0.0,1.0,0.0,0
a8fd826f4a5c0314cc9289c325139e59b260dd16,"SOLR-4044: CloudSolrClient.connect() can take a timeout parameter to wait for the cluster

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665174 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,153,38,9,False,93,0,10,7,1019,0.5531914893617021,1.0,1.0,0
68d180346ab14124c4286829c8ddeaac453e40d2,"SOLR-7201: HttpSolrClient can handle collection parameters

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665199 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,56,9,3,False,94,0,11,3,182,0.8333333333333334,0.8333333333333334,0.8333333333333334,0
31a3e55508d617b7e7d998c434a26f980621185a,"SOLR-7126: Secure loading of runtime external jars

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665207 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,233,42,8,False,443,0,12,6,205,0.20915032679738563,0.6797385620915033,0.9803921568627451,0
4fbb2b36e8b93bad2f333b9915136d8ec1200c0a,"SOLR-7125: Call process() before trying to upload/download configs

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665254 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,33,0,2,False,95,0,15,2,210,0.08695652173913043,1.0,1.0,0
00005759ba8fedbf4331d5d44fc83601e73e06b9,"SOLR-7209: /update/json/docs carry forward fields from previous records

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665341 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,40,7,3,False,444,0,20,3,130,0.0,1.0,1.0,0
91de5923872e059b228829e31d036ddcf4d7888b,"SOLR-7209: cleaned formatting

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665342 13f79535-47bb-0310-9956-ffa450edef68",Noble Paul,8,7,2,False,445,0,20,2,130,,,,0
b4ee7b6eb473ead7d5cba96537300fa9eb380000,"SOLR-7180: MiniSolrCloudCluster starts up and shuts down its jetties in parallel

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665353 13f79535-47bb-0310-9956-ffa450edef68",Alan Woodward,235,95,3,False,96,0,20,3,51,0.0,0.5360824742268041,0.8350515463917526,0
9563a30751c6c502345c33715e678e11b9ed1ec0,"SOLR-7082: Streaming Aggregation for SolrCloud

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665391 13f79535-47bb-0310-9956-ffa450edef68",Joel Bernstein,6721,2,50,False,45,1,1,11,806,0.452231520223152,0.7883542538354253,0.950139470013947,0
208e1f9156353b08eba7e9bdc02f86609c24d430,"SOLR-7195: bin/solr changes: Escape start.jar in greps.  Fix incorrect substring port detection.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665405 13f79535-47bb-0310-9956-ffa450edef68",Shawn Heisey,15,9,2,False,29,1,4,2,0,,,,0
ae6a62b2ef6449a788b16f3e5704887f9a857f85,"SOLR-7224: HashQParserPlugin test failures due to java.util.concurrent.RejectedExecutionException

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665517 13f79535-47bb-0310-9956-ffa450edef68",Joel Bernstein,5,45,1,False,46,1,13,1,50,1.0,0.0,0.13333333333333333,0
ca8e4be1d39fc3e54d7c32a50f6430c6f913619e,"Move null check to the right spot

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1665563 13f79535-47bb-0310-9956-ffa450edef68",Shalin Shekhar Mangar,3,4,1,False,791,1,14,1,455,,,,0
